ID_CAT	Cat_Name	ID_Sub	Sub_Name	ID_Prod	Prod_Desc
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	514	ADAPTADOR DE COBRE PARA TUBULACAO PEX, DN 16 X 15 MM
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	22622	ADAPTADOR DE PVC, 32MM X 1, ROSCA MACHO/ SOLDAVEL.
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	22623	ADAPTADOR DE PVC, 40MM X 1.1/4, ROSCA FÊMEA/SOLDAVEL.
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	22624	ADAPTADOR DE PVC, 40MM X 1.1/4, ROSCA MACHO/SOLDAVEL.
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	22625	ADAPTADOR DE PVC, 50MM X 1.1/2, ROSCA MACHO/SOLDAVEL.
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	18027	Adaptador de pvc soldável 20mm x 1/2
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	18028	Adaptador de pvc soldável 50mm x 1.1/2
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	22626	ADAPTADOR DEE PVC, 50MM X 1.1/2, ROSCA FÊMEA/SOLDAVEL.
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	8669	Adaptador Macho NPT X Macho JIC 37° Para Mangueira Hidráulica SAE 100 R1AT.
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	10029	ADAPTADOR MF NPT 16-1
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	568	ADAPTADOR, PVC PBA, A BOLSA DEFOFO, JE, DN 50 / DE 60 MM
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	569	ADAPTADOR, PVC PBA, A BOLSA DEFOFO, JE, DN 75 / DE  85 MM
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	8534	adaptador, PVC PBA, Bolsa/Rosca, JE, DN 100 / DE 110 MM
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	571	ADAPTADOR, PVC PBA, BOLSA/ROSCA, JE, DN 50 / DE 60 MM
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	566	ADAPTADOR, PVC PBA,  BOLSA/ROSCA, JE, DN 75 / DE  85 MM
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	572	ADAPTADOR, PVC PBA, PONTA/ROSCA, JE, DN 50 / DE  60 MM
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	573	ADAPTADOR, PVC PBA, PONTA/ROSCA, JE, DN 75 / DE  85 MM
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	561	ADAPTADOR PVC, ROSCAVEL, PARA VALVULA PIA OU LAVATORIO, 40 MM
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	19835	Adaptador soldável curto PVC 1/2 x 20mm
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	19836	Adaptador soldável PVC 1/2 x 25mm
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	17995	ADESIVO TUBO/CONEXAO, CPVC EM RESINA DE CPVC W CICLOHEZANONA/METILETILCETONA EM LATA COM 473MM
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	680	ANEL DESLIZANTE / TRADICIONAL, METALICO, PARA TUBO PEX, DN 16 MM
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	681	ANEL DESLIZANTE / TRADICIONAL, METALICO, PARA TUBO PEX, DN 20 MM
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	682	ANEL DESLIZANTE / TRADICIONAL, METALICO, PARA TUBO PEX, DN 25 MM
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	683	ANEL DESLIZANTE / TRADICIONAL, METALICO, PARA TUBO PEX, DN 32 MM
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	19283	Barra de cano PVC 100mm, 6 metros
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	19284	Barra de cano PVC 150mm, 6 metros
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	19277	Barra de cano PVC soldável 20mm, 6 metros
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	19278	Barra de cano PVC soldável 25mm, 6 metros
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	19279	Barra de cano PVC soldável 32mm, 6 metros
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	19280	Barra de cano PVC soldável 40mm, 6 metros
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	19281	Barra de cano PVC soldável 50mm, 6 metros
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	19282	Barra de cano PVC soldável 75mm, 6 metros
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	6679	Bocal para Calha Moldura
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	21590	BUCHA DE REDUÇÃO
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	117	Bucha de Redução 25x20, PPR Termofusão
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	127	Bucha de Redução 32x25, PPR Termofusão
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	7616	Bucha de Redução Água Quente
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	5826	BUCHA DE REDUÇÃO COBRE DIA 28x22 CLASSE A
83	Materiais Hidráulicos	207	Canos e Conexões Hidráulicas	1141	BUCHA DE REDUCAO, CPVC, SOLDAVEL, 22 X 15 MM, PARA AGUA QUENTE
